outlet_id,outlet_code,outlet_name,legal_name,channel,outlet_format,city,state,region_id,pincode,latitude,longitude,route_id,salesperson_id,onboarded_date,credit_limit_inr,credit_terms_days,gst_number,storage_type,chiller_available,avg_monthly_footfall,contact_name,contact_phone,contact_email,last_audit_date,risk_flag,status,closed_date,is_deleted,created_at,updated_at
429,OUT00429,Anand Trading Co,,MT,MINI_MARKET,Jaipur,Rajasthan,3,450545,30.713886,73.309357,108,55,2023-08-28,886000.0,0,26ABCDE7071F1Z2,AMBIENT,1,6466,Anil Mehta,9986477467,anil.mehta@example.com,2025-08-22,MEDIUM,ACTIVE,,0,2023-08-28 00:00:00,
430,OUT00430,Balaji Bazaar,,GT,CHEMIST,Raipur,Chhattisgarh,5,646118,12.929579,86.102592,38,86,2023-01-13,682000.0,0,04ABCDE1922F1Z6,AMBIENT_CHILLED,1,21855,Deepak Patel,9632976905,deepak.patel@example.com,2026-03-12,MEDIUM,ACTIVE,,0,2023-01-13 00:00:00,
431,OUT00431,Nova Trading Co,,GT,CHEMIST,Bengaluru,Karnataka,2,419137,10.339512,74.807702,124,24,2020-07-09,386000.0,45,15ABCDE5569F1Z8,AMBIENT,0,19651,Tara Menon,9959195202,tara.menon@example.com,2025-03-11,HIGH,ACTIVE,,0,2020-07-09 00:00:00,
432,OUT00432,Green Trading Co,,HORECA,QSR,Delhi,Delhi,3,764030,31.046724,89.599036,88,18,2024-08-15,120000.0,14,04ABCDE8106F1Z8,AMBIENT,1,11504,Sanjay Joshi,9890412206,,2026-05-22,LOW,ACTIVE,,0,2024-08-15 00:00:00,
433,OUT00433,Balaji Trading Co,,HORECA,QSR,Jaipur,Rajasthan,3,589924,27.208224,75.941578,1,43,2023-05-21,623000.0,7,20ABCDE4913F1Z2,AMBIENT_CHILLED,0,12762,Pooja Verma,9742323502,pooja.verma@example.com,2025-05-21,MEDIUM,CLOSED,2025-05-01,0,2023-05-21 00:00:00,
434,OUT00434,Green Bazaar,,HORECA,HOTEL,Nagpur,Maharashtra,5,688268,24.300447,69.938315,134,22,2018-08-22,889000.0,14,04ABCDE5652F1Z3,AMBIENT_CHILLED,0,6294,Sneha Pillai,9319487181,sneha.pillai@example.com,2025-10-15,LOW,ACTIVE,,0,2018-08-22 00:00:00,
435,OUT00435,Anand Provision,,GT,CHEMIST,Mumbai,Maharashtra,1,356457,13.715258,72.90109,139,5,2020-12-10,755000.0,14,31ABCDE5035F1Z5,AMBIENT,1,24320,Divya Joshi,9197801130,divya.joshi@example.com,2025-09-11,LOW,ACTIVE,,0,2020-12-10 00:00:00,
436,OUT00436,Anand Mart,,GT,GENERAL_STORE,Ludhiana,Punjab,3,391436,21.358703,77.993852,2,36,2018-07-14,669000.0,45,11ABCDE8498F1Z3,AMBIENT_CHILLED,0,5717,Farah Joshi,9623278450,farah.joshi@example.com,2025-08-24,LOW,ACTIVE,,0,2018-07-14 00:00:00,
437,OUT00437,Sri Bazaar,,GT,CHEMIST,Indore,Madhya Pradesh,5,615667,19.505194,72.575494,33,79,2021-12-13,329000.0,7,22ABCDE1614F1Z4,AMBIENT_CHILLED,1,11987,Pooja Patel,9158349645,pooja.patel@example.com,2025-05-03,LOW,ACTIVE,,0,2021-12-13 00:00:00,
438,OUT00438,Anand Supermarket,,MT,HYPERMARKET,Guwahati,Assam,4,659743,30.013291,91.157731,99,48,2022-11-23,233000.0,0,19ABCDE4955F1Z7,AMBIENT_CHILLED,0,10961,Divya Dutta,9145518206,divya.dutta@example.com,2025-08-15,HIGH,ACTIVE,,0,2022-11-23 00:00:00,
439,OUT00439,Nova Supermarket,,MT,MINI_MARKET,Guwahati,Assam,4,179527,31.38496,72.87037,127,46,2023-08-15,523000.0,14,33ABCDE9176F1Z3,AMBIENT,0,24696,Deepak Menon,9627556872,deepak.menon@example.com,2025-12-11,HIGH,ACTIVE,,0,2023-08-15 00:00:00,
440,OUT00440,Balaji Enterprises,,ECOM_DARKSTORE,DARKSTORE,Chennai,Tamil Nadu,2,719868,10.564679,70.344587,103,35,2019-07-24,491000.0,45,19ABCDE8487F1Z8,AMBIENT,0,3880,Suresh Joshi,9511381376,suresh.joshi@example.com,2025-02-11,MEDIUM,ACTIVE,,0,2019-07-24 00:00:00,
441,OUT00441,Royal Mart,,MT,HYPERMARKET,Kolkata,West Bengal,4,234177,20.862055,82.454697,81,92,2020-05-16,201000.0,45,08ABCDE2169F1Z8,AMBIENT,0,25915,Divya Sinha,9617592484,divya.sinha@example.com,2025-01-12,HIGH,DELETED,,1,2020-05-16 00:00:00,
442,OUT00442,Star Supermarket,,GT,CHEMIST,Ludhiana,Punjab,3,150252,15.294286,71.989545,2,91,2022-07-27,755000.0,30,01ABCDE2081F1Z4,AMBIENT_CHILLED,1,20534,Farah Dutta,9984432954,farah.dutta@example.com,2026-05-02,LOW,DELETED,,1,2022-07-27 00:00:00,
443,OUT00443,Sri Trading Co,,MT,HYPERMARKET,Patna,Bihar,4,619859,17.389801,69.344301,103,83,2019-03-28,776000.0,0,37ABCDE5464F1Z5,AMBIENT,1,18310,Rahul Mehta,9139739439,rahul.mehta@example.com,2025-07-22,LOW,ACTIVE,,0,2019-03-28 00:00:00,
444,OUT00444,Anand Stores,,GT,CHEMIST,Kolkata,West Bengal,4,665689,9.731326,68.809502,46,88,2023-12-11,720000.0,14,17ABCDE7673F1Z5,AMBIENT,0,14434,Vikram Dutta,9502173616,,2025-04-22,LOW,ACTIVE,,0,2023-12-11 00:00:00,
445,OUT00445,Sri Trading Co,,GT,KIRANA,Pune,Maharashtra,1,235510,12.288363,72.62062,30,24,2021-12-11,329000.0,45,33ABCDE9891F1Z6,AMBIENT_CHILLED,0,16847,Farah Das,9394741475,farah.das@example.com,2025-10-30,MEDIUM,ACTIVE,,0,2021-12-11 00:00:00,
446,OUT00446,Shree Bazaar,,GT,GENERAL_STORE,Surat,Gujarat,1,753579,18.978484,69.321485,78,54,2020-11-10,360000.0,0,03ABCDE7980F1Z0,AMBIENT_CHILLED,1,5651,Anil Mehta,9173167725,anil.mehta@example.com,2025-07-28,LOW,ACTIVE,,0,2020-11-10 00:00:00,
447,OUT00447,Sri Supermarket,,GT,KIRANA,Kochi,Kerala,2,258993,11.650411,85.445699,33,90,2024-09-22,665000.0,0,25ABCDE6772F1Z0,AMBIENT,1,15355,Vikram Joshi,9334076216,vikram.joshi@example.com,2025-03-02,LOW,ACTIVE,,0,2024-09-22 00:00:00,
448,OUT00448,Nova Supermarket,,GT,CHEMIST,Nagpur,Maharashtra,5,263273,11.97288,87.637361,38,52,2023-06-27,37000.0,14,02ABCDE2937F1Z3,AMBIENT,0,17556,Priya Dutta,9773306801,priya.dutta@example.com,2025-06-09,LOW,ACTIVE,,0,2023-06-27 00:00:00,
449,OUT00449,Shree Mart,,GT,GENERAL_STORE,Nagpur,Maharashtra,5,687727,25.455897,77.147305,124,41,2019-08-04,327000.0,0,16ABCDE1323F1Z4,AMBIENT_CHILLED,0,19119,Sanjay Verma,9282788808,sanjay.verma@example.com,2025-01-16,MEDIUM,ACTIVE,,0,2019-08-04 00:00:00,
450,OUT00450,Nova Mart,,GT,CHEMIST,Indore,Madhya Pradesh,5,354105,16.369806,75.603426,18,2,2023-05-07,39000.0,21,05ABCDE3037F1Z8,AMBIENT_CHILLED,1,4078,Sanjay Rao,9830180091,sanjay.rao@example.com,2025-10-10,HIGH,ACTIVE,,0,2023-05-07 00:00:00,
451,OUT00451,Balaji Supermarket,,GT,GENERAL_STORE,Guwahati,Assam,4,220921,23.12679,71.330082,9,12,2023-11-08,590000.0,45,04ABCDE8419F1Z0,AMBIENT,1,12225,Tara Dutta,9279745231,tara.dutta@example.com,2025-03-07,HIGH,ACTIVE,,0,2023-11-08 00:00:00,
452,OUT00452,Sri Mart,,MT,MINI_MARKET,Delhi,Delhi,3,651824,16.113115,87.04743,45,20,2023-07-27,181000.0,7,12ABCDE6137F1Z1,AMBIENT_CHILLED,1,7880,Kavya Ghosh,9146991243,kavya.ghosh@example.com,2025-03-26,LOW,ACTIVE,,0,2023-07-27 00:00:00,
453,OUT00453,Balaji Mart,,GT,GENERAL_STORE,Delhi,Delhi,3,783750,8.508542,83.44178,20,22,2018-07-06,189000.0,7,29ABCDE3372F1Z6,AMBIENT,0,20128,Deepak Bose,9756354978,deepak.bose@example.com,2025-04-30,MEDIUM,ACTIVE,,0,2018-07-06 00:00:00,
454,OUT00454,Anand Provision,,MT,HYPERMARKET,Guwahati,Assam,4,169880,22.779741,78.863862,95,23,2019-10-07,855000.0,0,16ABCDE4327F1Z6,AMBIENT_CHILLED,1,4632,Tara Dutta,9553640989,,2025-12-29,LOW,ACTIVE,,0,2019-10-07 00:00:00,
455,OUT00455,Star Stores,,HORECA,CLOUD_KITCHEN,Jaipur,Rajasthan,3,752715,15.66109,91.870186,27,25,2021-08-18,165000.0,30,24ABCDE9324F1Z2,AMBIENT,0,25209,Pooja Sinha,9795200415,,2026-01-18,MEDIUM,ACTIVE,,0,2021-08-18 00:00:00,
456,OUT00456,Sri Provision,,HORECA,QSR,Indore,Madhya Pradesh,5,381471,11.216392,72.158003,69,27,2019-05-31,871000.0,7,01ABCDE8143F1Z1,AMBIENT,0,5858,Pooja Reddy,9259332082,pooja.reddy@example.com,2025-05-13,MEDIUM,ACTIVE,,0,2019-05-31 00:00:00,
457,OUT00457,New Trading Co,,MT,SUPERMARKET,Ludhiana,Punjab,3,314604,15.843964,90.011026,47,36,2019-12-08,313000.0,0,07ABCDE5250F1Z3,AMBIENT,0,6629,Rohit Kulkarni,9870749229,rohit.kulkarni@example.com,2025-10-12,LOW,ACTIVE,,0,2019-12-08 00:00:00,
458,OUT00458,Green Provision,,GT,KIRANA,Mumbai,Maharashtra,1,175090,16.271235,91.735948,68,32,2022-11-28,450000.0,30,27ABCDE6432F1Z2,AMBIENT,0,2370,Farah Bose,9277153794,,2025-12-28,HIGH,DELETED,,1,2022-11-28 00:00:00,
459,OUT00459,Nova Bazaar,,ECOM_DARKSTORE,DARKSTORE,Indore,Madhya Pradesh,5,343901,24.734307,92.098507,23,3,2022-03-13,517000.0,30,37ABCDE2006F1Z3,AMBIENT,1,16376,Imran Kulkarni,9118156762,imran.kulkarni@example.com,2026-04-06,LOW,ACTIVE,,0,2022-03-13 00:00:00,
460,OUT00460,Star Bazaar,,GT,GENERAL_STORE,Guwahati,Assam,4,462382,17.160115,82.372032,62,50,2020-07-13,224000.0,14,12ABCDE7407F1Z8,AMBIENT,0,15090,Anil Ghosh,9276187087,anil.ghosh@example.com,2026-04-26,LOW,ACTIVE,,0,2020-07-13 00:00:00,
461,OUT00461,Nova Enterprises,,MT,SUPERMARKET,Ludhiana,Punjab,3,640395,27.947014,86.040912,44,75,2020-12-21,506000.0,14,16ABCDE5522F1Z7,AMBIENT,1,1780,Kavya Menon,9529183758,kavya.menon@example.com,2025-04-14,LOW,ACTIVE,,0,2020-12-21 00:00:00,
462,OUT00462,Royal Enterprises,,MT,SUPERMARKET,Ludhiana,Punjab,3,450112,13.498326,80.085326,3,44,2024-09-09,110000.0,21,28ABCDE1712F1Z7,AMBIENT,0,14803,Meera Sharma,9419924351,meera.sharma@example.com,2025-03-01,HIGH,ACTIVE,,0,2024-09-09 00:00:00,
463,OUT00463,Star Supermarket,,GT,GENERAL_STORE,Patna,Bihar,4,372715,24.527303,71.194403,94,57,2020-12-31,620000.0,0,05ABCDE8031F1Z5,AMBIENT,0,8791,Karthik Ghosh,9981360187,karthik.ghosh@example.com,2025-11-05,LOW,ACTIVE,,0,2020-12-31 00:00:00,
464,OUT00464,Nova Mart,,GT,GENERAL_STORE,Ludhiana,Punjab,3,325132,26.512399,79.828233,38,68,2023-04-17,114000.0,30,05ABCDE9534F1Z7,AMBIENT,0,3894,Naveen Patel,9218015437,,2025-04-08,LOW,ACTIVE,,0,2023-04-17 00:00:00,
465,OUT00465,New Trading Co,,MT,SUPERMARKET,Chennai,Tamil Nadu,2,640532,10.211228,72.457834,85,6,2023-03-03,865000.0,14,12ABCDE1506F1Z7,AMBIENT,1,23538,Meera Menon,9180017102,meera.menon@example.com,2025-01-09,LOW,ACTIVE,,0,2023-03-03 00:00:00,
466,OUT00466,Sri Bazaar,,MT,SUPERMARKET,Patna,Bihar,4,301492,16.468141,78.40863,6,11,2024-09-30,601000.0,7,17ABCDE9954F1Z6,AMBIENT,1,13958,Imran Rao,9880041563,,2025-09-23,LOW,ACTIVE,,0,2024-09-30 00:00:00,
467,OUT00467,Green Provision,,GT,CHEMIST,Guwahati,Assam,4,348246,16.178193,90.49861,67,8,2024-10-22,67000.0,45,12ABCDE1380F1Z1,AMBIENT,1,17911,Manoj Pillai,9226197636,,2025-10-16,LOW,ACTIVE,,0,2024-10-22 00:00:00,
468,OUT00468,Green Trading Co,,GT,GENERAL_STORE,Surat,Gujarat,1,511515,12.12046,73.408082,13,71,2018-10-11,47000.0,7,21ABCDE4046F1Z7,AMBIENT,0,19883,Priya Dutta,9503468510,,2025-09-30,LOW,ACTIVE,,0,2018-10-11 00:00:00,
469,OUT00469,New Provision,,MT,MINI_MARKET,Indore,Madhya Pradesh,5,684256,18.546918,84.271258,58,49,2020-10-22,209000.0,14,04ABCDE9764F1Z7,AMBIENT,0,636,Naveen Ghosh,9539148464,naveen.ghosh@example.com,2026-03-23,MEDIUM,ACTIVE,,0,2020-10-22 00:00:00,
470,OUT00470,Star Stores,,HORECA,QSR,Gurugram,Haryana,3,688739,29.358751,82.839024,137,72,2021-02-26,556000.0,30,25ABCDE2120F1Z0,AMBIENT_CHILLED,1,17728,Pooja Pillai,9607314140,pooja.pillai@example.com,2025-12-18,LOW,ACTIVE,,0,2021-02-26 00:00:00,
471,OUT00471,Metro Stores,,MT,HYPERMARKET,Surat,Gujarat,1,372953,29.489233,68.82884,91,62,2019-01-20,215000.0,45,32ABCDE3662F1Z2,AMBIENT_CHILLED,1,20431,Sneha Nair,9931121432,sneha.nair@example.com,2026-01-03,HIGH,ACTIVE,,0,2019-01-20 00:00:00,
472,OUT00472,Nova Trading Co,,MT,HYPERMARKET,Hyderabad,Telangana,2,749192,9.259468,88.960092,71,71,2018-11-29,815000.0,30,07ABCDE3602F1Z7,AMBIENT_CHILLED,0,2939,Meera Verma,9630650370,meera.verma@example.com,2025-06-05,LOW,ACTIVE,,0,2018-11-29 00:00:00,
473,OUT00473,Anand Bazaar,,HORECA,HOTEL,Kolkata,West Bengal,4,277816,19.571873,69.373379,42,4,2019-07-31,659000.0,0,11ABCDE4686F1Z5,AMBIENT_CHILLED,1,7334,Sneha Ghosh,9666273893,sneha.ghosh@example.com,2026-01-22,LOW,ACTIVE,,0,2019-07-31 00:00:00,
474,OUT00474,Nova Bazaar,,HORECA,HOTEL,Bengaluru,Karnataka,2,718048,16.554947,81.174924,115,43,2021-03-25,743000.0,21,13ABCDE2676F1Z2,AMBIENT,0,23994,Priya Rao,9110773795,priya.rao@example.com,2025-01-01,HIGH,ACTIVE,,0,2021-03-25 00:00:00,
475,OUT00475,Anand Stores,,MT,SUPERMARKET,Chennai,Tamil Nadu,2,779541,31.116234,73.197206,80,27,2018-10-11,274000.0,21,11ABCDE7937F1Z7,AMBIENT,0,16977,Ritu Joshi,9365293328,,2025-06-15,MEDIUM,ACTIVE,,0,2018-10-11 00:00:00,
476,OUT00476,Anand Provision,,MT,SUPERMARKET,Kolkata,West Bengal,4,309469,10.926727,70.124386,138,41,2023-02-26,212000.0,0,10ABCDE1317F1Z4,AMBIENT_CHILLED,1,4690,Ananya Rao,9267889905,ananya.rao@example.com,2026-03-29,LOW,DELETED,,1,2023-02-26 00:00:00,
477,OUT00477,Royal Supermarket,,MT,SUPERMARKET,Hyderabad,Telangana,2,473813,11.619818,70.490687,37,78,2019-06-09,588000.0,14,23ABCDE5576F1Z7,AMBIENT_CHILLED,0,15623,Ananya Chauhan,9558176325,ananya.chauhan@example.com,2025-09-21,HIGH,ACTIVE,,0,2019-06-09 00:00:00,
478,OUT00478,New Mart,,GT,KIRANA,Kolkata,West Bengal,4,136456,13.198887,80.618101,81,55,2023-10-05,475000.0,45,23ABCDE4075F1Z7,AMBIENT,0,17476,Deepak Joshi,9263162489,,2025-12-20,LOW,ACTIVE,,0,2023-10-05 00:00:00,
479,OUT00479,Balaji Enterprises,,MT,SUPERMARKET,Chennai,Tamil Nadu,2,666799,14.210457,68.838629,1,40,2021-08-15,675000.0,7,03ABCDE7666F1Z0,AMBIENT,1,18630,Kavya Joshi,9996657829,kavya.joshi@example.com,2025-07-25,MEDIUM,ACTIVE,,0,2021-08-15 00:00:00,
480,OUT00480,Balaji Mart,,MT,MINI_MARKET,Jaipur,Rajasthan,3,279686,22.347349,89.606733,44,56,2019-05-21,767000.0,0,06ABCDE8577F1Z4,AMBIENT,1,25717,Farah Dutta,9901223785,farah.dutta@example.com,2025-11-05,LOW,CLOSED,2026-02-08,0,2019-05-21 00:00:00,
481,OUT00481,Metro Stores,,GT,GENERAL_STORE,Nagpur,Maharashtra,5,728592,27.995836,92.445972,133,46,2024-01-30,569000.0,14,11ABCDE2069F1Z5,AMBIENT,0,18740,Rahul Sinha,9372501788,rahul.sinha@example.com,2026-06-16,LOW,ACTIVE,,0,2024-01-30 00:00:00,
482,OUT00482,Nova Stores,,GT,CHEMIST,Jaipur,Rajasthan,3,673511,12.998784,89.088666,65,55,2020-05-29,669000.0,14,36ABCDE8466F1Z4,AMBIENT,0,8296,Rahul Verma,9346897971,rahul.verma@example.com,2025-11-28,HIGH,ACTIVE,,0,2020-05-29 00:00:00,
483,OUT00483,Royal Enterprises,,MT,HYPERMARKET,Hyderabad,Telangana,2,345762,11.492807,77.773542,94,46,2018-11-19,765000.0,7,22ABCDE3195F1Z0,AMBIENT,0,21670,Anil Chauhan,9170769994,anil.chauhan@example.com,2025-04-23,LOW,ACTIVE,,0,2018-11-19 00:00:00,
484,OUT00484,Shree Provision,,GT,CHEMIST,Patna,Bihar,4,510214,16.696012,77.156845,96,67,2023-06-30,268000.0,45,31ABCDE4636F1Z6,AMBIENT_CHILLED,0,9542,Rahul Ghosh,9739779335,rahul.ghosh@example.com,2025-04-09,LOW,CLOSED,2026-02-06,0,2023-06-30 00:00:00,
485,OUT00485,Royal Enterprises,,GT,KIRANA,Surat,Gujarat,1,632666,18.743964,86.978709,74,30,2024-09-19,222000.0,21,16ABCDE8852F1Z2,AMBIENT,0,13785,Rahul Sinha,9188032417,rahul.sinha@example.com,2025-10-30,HIGH,ACTIVE,,0,2024-09-19 00:00:00,
486,OUT00486,Shree Bazaar,,MT,SUPERMARKET,Surat,Gujarat,1,247481,22.356882,84.916872,32,68,2021-08-06,689000.0,0,11ABCDE7133F1Z3,AMBIENT_CHILLED,0,4300,Imran Das,9770193516,imran.das@example.com,2026-04-01,LOW,ACTIVE,,0,2021-08-06 00:00:00,
487,OUT00487,Nova Trading Co,,GT,KIRANA,Pune,Maharashtra,1,212308,25.559577,83.12976,74,86,2023-11-14,42000.0,14,20ABCDE7455F1Z7,AMBIENT_CHILLED,0,8429,Karthik Menon,9565851998,karthik.menon@example.com,2026-02-13,LOW,ACTIVE,,0,2023-11-14 00:00:00,
488,OUT00488,Metro Mart,,GT,KIRANA,Patna,Bihar,4,671508,26.720066,89.123122,39,58,2022-10-06,650000.0,7,25ABCDE1251F1Z4,AMBIENT_CHILLED,0,23847,Ritu Sinha,9679042347,ritu.sinha@example.com,2025-03-03,HIGH,ACTIVE,,0,2022-10-06 00:00:00,
489,OUT00489,Balaji Trading Co,,GT,GENERAL_STORE,Jaipur,Rajasthan,3,454307,17.479379,82.822949,11,78,2018-06-29,57000.0,7,01ABCDE1118F1Z4,AMBIENT,0,17481,Nisha Dutta,9261776381,nisha.dutta@example.com,2025-07-16,MEDIUM,ACTIVE,,0,2018-06-29 00:00:00,
490,OUT00490,Royal Supermarket,,HORECA,CLOUD_KITCHEN,Patna,Bihar,4,251396,15.530077,87.960279,139,15,2023-02-13,158000.0,30,32ABCDE2856F1Z7,AMBIENT,0,4915,Pooja Reddy,9365874521,pooja.reddy@example.com,2026-06-26,HIGH,ACTIVE,,0,2023-02-13 00:00:00,
491,OUT00491,Shree Enterprises,,GT,GENERAL_STORE,Kolkata,West Bengal,4,654367,31.173734,83.081631,59,58,2021-10-21,716000.0,21,04ABCDE5367F1Z7,AMBIENT_CHILLED,0,22738,Manoj Mehta,9883061722,manoj.mehta@example.com,2025-04-01,MEDIUM,ACTIVE,,0,2021-10-21 00:00:00,
492,OUT00492,Sri Trading Co,,ECOM_DARKSTORE,DARKSTORE,Kolkata,West Bengal,4,488705,27.790021,76.874767,117,90,2019-03-09,621000.0,30,36ABCDE9523F1Z2,AMBIENT,1,7821,Nisha Nair,9936451271,nisha.nair@example.com,2026-03-09,LOW,ACTIVE,,0,2019-03-09 00:00:00,
493,OUT00493,Nova Trading Co,,GT,CHEMIST,Guwahati,Assam,4,657993,21.506167,87.182103,109,72,2019-10-16,639000.0,45,03ABCDE4840F1Z8,AMBIENT,0,15935,Pooja Menon,9142348693,pooja.menon@example.com,2025-09-05,LOW,ACTIVE,,0,2019-10-16 00:00:00,
494,OUT00494,New Provision,,HORECA,QSR,Ludhiana,Punjab,3,247804,12.204651,69.521102,61,80,2024-06-08,144000.0,21,36ABCDE3016F1Z2,AMBIENT,1,20821,Vikram Khan,9180148697,vikram.khan@example.com,2025-07-14,LOW,ACTIVE,,0,2024-06-08 00:00:00,
495,OUT00495,New Provision,,GT,CHEMIST,Gurugram,Haryana,3,496866,24.064394,76.666328,78,10,2021-10-19,121000.0,7,32ABCDE1456F1Z5,AMBIENT_CHILLED,0,15278,Imran Das,9737770013,,2025-02-27,LOW,ACTIVE,,0,2021-10-19 00:00:00,
496,OUT00496,Green Enterprises,,GT,GENERAL_STORE,Kochi,Kerala,2,577221,9.770851,91.054552,126,53,2020-05-27,277000.0,14,30ABCDE4496F1Z7,AMBIENT,1,23725,Suresh Ghosh,9741167018,suresh.ghosh@example.com,2025-01-08,HIGH,CLOSED,2025-10-31,0,2020-05-27 00:00:00,
497,OUT00497,Royal Stores,,GT,GENERAL_STORE,Jaipur,Rajasthan,3,234623,26.801915,77.879021,129,54,2019-04-05,591000.0,45,17ABCDE5704F1Z4,AMBIENT,0,22702,Pooja Sharma,9474119476,pooja.sharma@example.com,2026-06-06,LOW,ACTIVE,,0,2019-04-05 00:00:00,
498,OUT00498,Anand Trading Co,,MT,SUPERMARKET,Bangalore,Karnataka,2,392496,16.138905,85.565808,48,75,2021-09-09,566000.0,21,26ABCDE2105F1Z5,AMBIENT_CHILLED,0,18856,Deepak Pillai,9141399653,deepak.pillai@example.com,2025-03-25,MEDIUM,DELETED,,1,2021-09-09 00:00:00,
499,OUT00499,Shree Enterprises,,GT,CHEMIST,Chennai,Tamil Nadu,2,629422,18.114248,77.263075,68,34,2022-12-03,445000.0,7,10ABCDE3669F1Z0,AMBIENT,0,4518,Naveen Dutta,9735627782,naveen.dutta@example.com,2025-01-16,LOW,ACTIVE,,0,2022-12-03 00:00:00,
500,OUT00500,Balaji Enterprises,,GT,GENERAL_STORE,Guwahati,Assam,4,674445,27.598342,82.651883,98,46,2022-11-17,579000.0,7,06ABCDE8657F1Z7,AMBIENT_CHILLED,0,17968,Divya Pillai,9796646902,divya.pillai@example.com,2025-05-03,LOW,ACTIVE,,0,2022-11-17 00:00:00,
501,OUT00501,Nova Stores,,GT,CHEMIST,Hyderabad,Telangana,2,270269,9.847497,79.489774,106,18,2024-01-31,335000.0,45,17ABCDE3278F1Z0,AMBIENT_CHILLED,0,21324,Priya Chauhan,9667133027,priya.chauhan@example.com,2025-11-26,HIGH,CLOSED,2026-02-01,0,2024-01-31 00:00:00,
502,OUT00502,New Stores,,GT,KIRANA,Raipur,Chhattisgarh,5,654777,27.379295,91.968366,14,56,2019-06-07,495000.0,21,30ABCDE8927F1Z2,AMBIENT,0,3603,Kavya Nair,9427748066,kavya.nair@example.com,2026-02-03,LOW,ACTIVE,,0,2019-06-07 00:00:00,
503,OUT00503,Metro Supermarket,,GT,KIRANA,Ludhiana,Punjab,3,684272,19.565197,75.254529,18,81,2024-11-15,118000.0,14,37ABCDE5080F1Z5,AMBIENT,0,20324,Karthik Dutta,9916240850,karthik.dutta@example.com,2026-06-30,HIGH,ACTIVE,,0,2024-11-15 00:00:00,
504,OUT00504,Metro Provision,,GT,GENERAL_STORE,Gurugram,Haryana,3,495986,25.470298,79.165985,56,77,2020-06-10,257000.0,30,18ABCDE8253F1Z8,AMBIENT_CHILLED,1,2022,Tara Rao,9870720053,tara.rao@example.com,2025-12-31,LOW,ACTIVE,,0,2020-06-10 00:00:00,
505,OUT00505,New Mart,,GT,CHEMIST,Jaipur,Rajasthan,3,706821,29.977544,80.791941,60,91,2019-09-11,787000.0,45,30ABCDE4144F1Z5,AMBIENT_CHILLED,0,25748,Leela Patel,9292325860,leela.patel@example.com,2025-10-22,LOW,ACTIVE,,0,2019-09-11 00:00:00,
506,OUT00506,Nova Bazaar,,GT,CHEMIST,Nagpur,Maharashtra,5,766352,12.667103,85.49796,121,34,2024-11-27,686000.0,0,24ABCDE8268F1Z7,AMBIENT,0,24857,Karthik Kulkarni,9914224569,karthik.kulkarni@example.com,2025-09-29,HIGH,ACTIVE,,0,2024-11-27 00:00:00,
507,OUT00507,Royal Trading Co,,MT,MINI_MARKET,Delhi,Delhi,3,531954,12.988018,86.046081,22,71,2020-07-25,203000.0,14,19ABCDE4748F1Z1,AMBIENT,0,417,Kavya Das,9658384011,kavya.das@example.com,2026-06-04,LOW,ACTIVE,,0,2020-07-25 00:00:00,
508,OUT00508,Sri Supermarket,,HORECA,QSR,Chennai,Tamil Nadu,2,688592,11.160267,89.750765,121,48,2021-06-05,103000.0,21,04ABCDE6479F1Z7,AMBIENT,0,11487,Vikram Ghosh,9752363384,vikram.ghosh@example.com,2026-06-11,LOW,DELETED,,1,2021-06-05 00:00:00,
509,OUT00509,Anand Bazaar,,HORECA,HOTEL,Indore,Madhya Pradesh,5,613170,13.101799,72.867041,71,58,2024-02-14,758000.0,7,34ABCDE1677F1Z2,AMBIENT_CHILLED,0,6855,Farah Patel,9919824883,farah.patel@example.com,2025-02-19,LOW,DELETED,,1,2024-02-14 00:00:00,
510,OUT00510,Metro Trading Co,,GT,KIRANA,Patna,Bihar,4,752269,30.67407,77.633773,65,25,2023-12-10,531000.0,14,11ABCDE4714F1Z6,AMBIENT_CHILLED,0,4277,Rohit Sharma,9355298224,rohit.sharma@example.com,2025-09-25,MEDIUM,ACTIVE,,0,2023-12-10 00:00:00,
511,OUT00511,Nova Bazaar,,GT,KIRANA,Bangalore,Karnataka,2,378437,20.256116,69.786124,10,38,2022-06-18,223000.0,21,17ABCDE6702F1Z4,AMBIENT,0,23204,Ritu Dutta,9414265584,ritu.dutta@example.com,2026-01-09,LOW,ACTIVE,,0,2022-06-18 00:00:00,
512,OUT00512,Nova Enterprises,,GT,KIRANA,Jaipur,Rajasthan,3,546083,19.341825,85.478783,136,94,2023-09-29,694000.0,7,13ABCDE6071F1Z3,AMBIENT,1,25368,Karthik Reddy,9506834132,karthik.reddy@example.com,2026-03-22,LOW,ACTIVE,,0,2023-09-29 00:00:00,
513,OUT00513,New Trading Co,,ECOM_DARKSTORE,DARKSTORE,Nagpur,Maharashtra,5,708570,28.296307,70.707116,56,87,2024-09-09,470000.0,14,27ABCDE5829F1Z5,AMBIENT_CHILLED,0,25556,Ritu Pillai,9375775297,ritu.pillai@example.com,2026-01-23,MEDIUM,ACTIVE,,0,2024-09-09 00:00:00,
